id,invoice_id,supplier_id,supplier_name,category,amount,currency,po_number,date,amount_variance,duplicate_score,supplier_risk,po_match_confidence,tax_regulatory_compliance,commodity_volatility,historical_pattern,environmental_risk,events,commodity,provenance
INV-2026-00111,INV-2026-00111,SUP-010,Helix Lab Supplies,mro,4381.8,USD,PO-2026-010111,2026-04-25,0.1814,0.078,0.2838,0.8977,0.8971,0.4166,0.6868,0.4212,[],bearings,synthetic_demo
INV-2026-00112,INV-2026-00112,SUP-009,Rhine-Stahl Metals,direct_materials,38087.62,USD,PO-2026-010112,2026-04-26,0.1591,0.0713,0.5374,0.8563,0.9449,0.5179,0.9028,0.3021,[],aluminum billet,synthetic_demo
INV-2026-00113,INV-2026-00113,SUP-003,Northstar Packaging,indirect,5933.05,USD,PO-2026-010113,2026-04-27,0.1041,0.194,0.2848,0.8539,0.8902,0.4636,0.8141,0.3035,[],packaging,synthetic_demo
INV-2026-00114,INV-2026-00114,SUP-006,Meridian Office Services,indirect,726.06,USD,PO-2026-010114,2026-04-28,0.2585,0.0715,0.3472,0.862,0.937,0.5216,0.7524,0.4389,[],safety consumables,synthetic_demo
INV-2026-00115,INV-2026-00115,SUP-008,Gridline Utilities,indirect,39374.54,USD,PO-2026-010115,2026-04-29,0.1138,0.2036,0.3035,0.8135,0.8691,0.1993,0.8087,0.1209,[],office supplies,synthetic_demo
INV-2026-00116,INV-2026-00116,SUP-009,Rhine-Stahl Metals,direct_materials,38718.1,USD,PO-2026-010116,2026-04-30,0.2667,0.0385,0.4269,0.8187,0.9628,0.6669,0.889,0.346,[],industrial chemicals,synthetic_demo
INV-2026-00117,INV-2026-00117,SUP-003,Northstar Packaging,indirect,4335.29,USD,PO-2026-010117,2026-05-01,0.1139,0.1267,0.3779,0.9088,0.7793,0.4161,0.8221,0.4614,[],packaging,synthetic_demo
INV-2026-00118,INV-2026-00118,SUP-006,Meridian Office Services,indirect,3342.59,USD,PO-2026-010118,2026-05-02,0.3936,0.157,0.2008,0.8613,0.8426,0.5414,0.9101,0.33,[],utilities,synthetic_demo
INV-2026-00119,INV-2026-00119,SUP-005,Yangtze Raw Materials,direct_materials,28322.8,USD,PO-2026-010119,2026-05-03,0.3642,0.1489,0.6138,0.9297,0.7675,0.7045,0.8013,0.3314,"[{""type"":""compliance_flag"",""severity"":""high"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",aluminum billet,synthetic_demo
INV-2026-00120,INV-2026-00120,SUP-002,Pacifica Logistics,logistics,11437.48,USD,PO-2026-010120,2026-05-04,0.081,0.2263,0.4121,0.9074,0.8427,0.6014,0.8453,0.3929,[],truckload freight,synthetic_demo
INV-2026-00121,INV-2026-00121,SUP-004,Novatek IT Services,services,12843.96,USD,PO-2026-010121,2026-05-05,0.2195,0.062,0.1329,0.8454,0.9434,0.2446,0.8728,0.1817,[],consulting hours,synthetic_demo
INV-2026-00122,INV-2026-00122,SUP-006,Meridian Office Services,services,2613.67,USD,PO-2026-010122,2026-05-06,0.1391,0.0994,0.1585,0.8763,0.9292,0.2771,0.6346,0.4024,[],consulting hours,synthetic_demo
INV-2026-00123,INV-2026-00123,SUP-005,Yangtze Raw Materials,direct_materials,80920.84,USD,PO-2026-010123,2026-05-07,0.286,0.0547,0.5797,0.942,0.9147,0.5658,0.738,0.4476,[],aluminum billet,synthetic_demo
INV-2026-00124,INV-2026-00124,SUP-009,Rhine-Stahl Metals,direct_materials,31529.01,USD,PO-2026-010124,2026-05-08,0.1046,0.1898,0.5317,0.9373,0.8358,0.6189,0.8888,0.2914,[],aluminum billet,synthetic_demo
INV-2026-00125,INV-2026-00125,SUP-003,Northstar Packaging,indirect,4225.85,USD,PO-2026-010125,2026-05-09,0.1653,0.1454,0.3909,0.9127,0.9118,0.2111,0.5918,0.1842,[],packaging,synthetic_demo
INV-2026-00126,INV-2026-00126,SUP-008,Gridline Utilities,services,20184.12,USD,PO-2026-010126,2026-05-10,0.4228,0.2252,0.2276,0.8376,0.9466,0.1609,0.7136,0.305,[],managed services,synthetic_demo
INV-2026-00127,INV-2026-00127,SUP-005,Yangtze Raw Materials,direct_materials,74140.87,USD,PO-2026-010127,2026-05-11,0.1329,0.0832,0.7058,0.8266,0.9443,0.6455,0.7922,0.2131,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-00128,INV-2026-00128,SUP-009,Rhine-Stahl Metals,direct_materials,41209.36,USD,PO-2026-010128,2026-05-12,0.2858,0.1189,0.6603,0.8887,0.8682,0.5839,0.8473,0.4071,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-00129,INV-2026-00129,SUP-001,Aster Industrial Chemicals,direct_materials,23834.88,USD,PO-2026-010129,2026-05-13,0.1418,0.0886,0.5105,0.8188,0.9507,0.5466,0.8402,0.4185,[],resin,synthetic_demo
INV-2026-00130,INV-2026-00130,SUP-002,Pacifica Logistics,logistics,13489.0,USD,PO-2026-010130,2026-05-14,0.1472,0.1254,0.378,0.8748,0.9248,0.3371,0.6799,0.6049,[],fuel surcharge,synthetic_demo
INV-2026-00131,INV-2026-00131,SUP-005,Yangtze Raw Materials,direct_materials,23311.67,USD,PO-2026-010131,2026-05-15,0.133,0.2333,0.6283,0.9163,0.8558,0.5498,0.5694,0.4867,[],aluminum billet,synthetic_demo
INV-2026-00132,INV-2026-00132,SUP-009,Rhine-Stahl Metals,direct_materials,76930.2,USD,PO-2026-010132,2026-05-16,0.1756,0.15,0.5364,0.8495,0.9352,0.6324,0.7475,0.2952,[],aluminum billet,synthetic_demo
INV-2026-00133,INV-2026-00133,SUP-001,Aster Industrial Chemicals,direct_materials,13158.56,USD,PO-2026-010133,2026-05-17,0.212,0.1144,0.4333,0.8037,0.904,0.3547,0.8373,0.23,[],industrial chemicals,synthetic_demo
INV-2026-00134,INV-2026-00134,SUP-006,Meridian Office Services,indirect,1105.73,USD,PO-2026-010134,2026-05-18,0.1137,0.1695,0.3401,0.7849,0.8931,0.4775,0.8679,0.1609,[],office supplies,synthetic_demo
INV-2026-00135,INV-2026-00135,SUP-005,Yangtze Raw Materials,direct_materials,44283.52,USD,PO-2026-010135,2026-05-19,0.088,0.2667,0.6661,0.9127,0.9459,0.4141,0.8042,0.5255,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-00136,INV-2026-00136,SUP-009,Rhine-Stahl Metals,direct_materials,56282.78,USD,PO-2026-010136,2026-05-20,0.238,0.192,0.5246,0.9129,0.8299,0.4646,0.6034,0.5979,[],industrial chemicals,synthetic_demo
INV-2026-00137,INV-2026-00137,SUP-003,Northstar Packaging,indirect,3906.8,USD,PO-2026-010137,2026-05-21,0.2829,0.1634,0.2797,0.8096,0.8253,0.3824,0.9087,0.3726,[],packaging,synthetic_demo
INV-2026-00138,INV-2026-00138,SUP-010,Helix Lab Supplies,mro,8975.94,USD,PO-2026-010138,2026-05-22,0.3677,0.1577,0.4323,0.9064,0.867,0.5617,0.7238,0.1922,[],lab consumables,synthetic_demo
INV-2026-00139,INV-2026-00139,SUP-005,Yangtze Raw Materials,direct_materials,31257.31,USD,PO-2026-010139,2026-05-23,0.2077,0.1631,0.5631,0.8729,0.9322,0.4403,0.6913,0.4596,[],industrial chemicals,synthetic_demo
INV-2026-00140,INV-2026-00140,SUP-006,Meridian Office Services,services,1210.53,USD,PO-2026-010140,2026-05-24,0.1849,0.1894,0.2429,0.7217,0.9388,0.2145,0.8403,0.2063,[],managed services,synthetic_demo
INV-2026-00141,INV-2026-00141,SUP-003,Northstar Packaging,indirect,5374.9,USD,PO-2026-010141,2026-05-25,0.0792,0.1605,0.2249,0.8912,0.9119,0.5304,0.6736,0.2318,[],utilities,synthetic_demo
INV-2026-00142,INV-2026-00142,SUP-006,Meridian Office Services,indirect,1941.83,USD,PO-2026-010142,2026-05-26,0.1238,0.2375,0.2995,0.8971,0.8721,0.2637,0.7608,0.2336,[],safety consumables,synthetic_demo
INV-2026-00143,INV-2026-00143,SUP-008,Gridline Utilities,indirect,12860.68,USD,PO-2026-010143,2026-05-27,0.2403,0.0814,0.2867,0.8912,0.8101,0.355,0.755,0.3552,[],utilities,synthetic_demo
INV-2026-00144,INV-2026-00144,SUP-009,Rhine-Stahl Metals,direct_materials,41098.84,USD,PO-2026-010144,2026-05-28,0.2119,0.1282,0.4101,0.743,0.9522,0.65,0.716,0.3433,[],aluminum billet,synthetic_demo
INV-2026-00145,INV-2026-00145,SUP-007,Boreal Equipment Maintenance,mro,18836.42,USD,PO-2026-010145,2026-05-29,0.352,0.1689,0.3872,0.8403,0.9513,0.2305,0.7549,0.3451,[],maintenance kits,synthetic_demo
INV-2026-00146,INV-2026-00146,SUP-003,Northstar Packaging,direct_materials,2827.02,USD,PO-2026-010146,2026-05-30,0.2622,0.1594,0.2104,0.7818,0.9413,0.4201,0.7773,0.3441,[],industrial chemicals,synthetic_demo
INV-2026-00147,INV-2026-00147,SUP-005,Yangtze Raw Materials,direct_materials,72267.9,USD,PO-2026-010147,2026-05-31,0.282,0.1783,0.5593,0.8884,0.882,0.7865,0.7606,0.5997,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",aluminum billet,synthetic_demo
INV-2026-00148,INV-2026-00148,SUP-002,Pacifica Logistics,logistics,9752.22,USD,PO-2026-010148,2026-06-01,0.15,0.0814,0.4711,0.9322,0.8743,0.5049,0.7625,0.2489,[],fuel surcharge,synthetic_demo
INV-2026-00149,INV-2026-00149,SUP-001,Aster Industrial Chemicals,direct_materials,33536.18,USD,PO-2026-010149,2026-06-02,0.2742,0.1273,0.7122,0.9251,0.8657,0.458,0.6114,0.2724,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-00150,INV-2026-00150,SUP-003,Northstar Packaging,direct_materials,6125.16,USD,PO-2026-010150,2026-06-03,0.1984,0.0915,0.3462,0.8669,0.8973,0.4577,0.8382,0.2725,[],aluminum billet,synthetic_demo
INV-2026-00151,INV-2026-00151,SUP-008,Gridline Utilities,indirect,20462.68,USD,PO-2026-010151,2026-06-04,0.2922,0.1534,0.2198,0.8956,0.9083,0.1999,0.84,0.1325,[],utilities,synthetic_demo
INV-2026-00152,INV-2026-00152,SUP-009,Rhine-Stahl Metals,direct_materials,23565.62,USD,PO-2026-010152,2026-06-05,0.3772,0.1852,0.6148,0.9046,0.9034,0.711,0.7455,0.4423,[],steel coil,synthetic_demo
INV-2026-00153,INV-2026-00153,SUP-003,Northstar Packaging,indirect,2075.55,USD,PO-2026-010153,2026-06-06,0.262,0.1264,0.2546,0.8323,0.9029,0.3614,0.6894,0.2528,[],office supplies,synthetic_demo
INV-2026-00154,INV-2026-00154,SUP-003,Northstar Packaging,direct_materials,6514.65,USD,PO-2026-010154,2026-06-07,0.1298,0.0528,0.1297,0.8881,0.8985,0.7717,0.7077,0.4052,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",industrial chemicals,synthetic_demo
INV-2026-00155,INV-2026-00155,SUP-005,Yangtze Raw Materials,direct_materials,22338.53,USD,PO-2026-010155,2026-06-08,0.1548,0.2155,0.5663,0.9003,0.8797,0.6345,0.8111,0.6251,[],resin,synthetic_demo
INV-2026-00156,INV-2026-00156,SUP-009,Rhine-Stahl Metals,direct_materials,106864.71,USD,PO-2026-010156,2026-06-09,0.2331,0.2817,0.5975,0.9088,0.9025,0.5317,0.8589,0.7716,[],aluminum billet,synthetic_demo
INV-2026-00157,INV-2026-00157,SUP-001,Aster Industrial Chemicals,direct_materials,19116.73,USD,PO-2026-010157,2026-06-10,0.2716,0.3531,0.4779,0.7586,0.8499,0.524,0.7738,0.3282,[],aluminum billet,synthetic_demo
INV-2026-00158,INV-2026-00158,SUP-006,Meridian Office Services,indirect,2579.7,USD,PO-2026-010158,2026-06-11,0.1982,0.0791,0.2908,0.8524,0.8533,0.2651,0.9099,0.4848,[],safety consumables,synthetic_demo
INV-2026-00159,INV-2026-00159,SUP-005,Yangtze Raw Materials,direct_materials,57701.92,USD,PO-2026-010159,2026-06-12,0.1901,0.3594,0.6573,0.9014,0.8013,0.5333,0.8186,0.3898,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",industrial chemicals,synthetic_demo
INV-2026-00160,INV-2026-00160,SUP-004,Novatek IT Services,services,22013.46,USD,PO-2026-010160,2026-06-13,0.4798,0.1895,0.2409,0.8661,0.8679,0.4809,0.844,0.3667,[],managed services,synthetic_demo
INV-2026-00161,INV-2026-00161,SUP-003,Northstar Packaging,indirect,4237.39,USD,PO-2026-010161,2026-06-14,0.1101,0.3637,0.2109,0.824,0.9502,0.5941,0.7445,0.2796,[],packaging,synthetic_demo
INV-2026-00162,INV-2026-00162,SUP-003,Northstar Packaging,direct_materials,4489.91,USD,PO-2026-010162,2026-06-15,0.1835,0.1889,0.2519,0.8879,0.9444,0.5813,0.8597,0.4642,[],industrial chemicals,synthetic_demo
INV-2026-00163,INV-2026-00163,SUP-008,Gridline Utilities,indirect,27893.08,USD,PO-2026-010163,2026-06-16,0.0921,0.174,0.3202,0.8619,0.9176,0.5528,0.7883,0.1173,[],utilities,synthetic_demo
INV-2026-00164,INV-2026-00164,SUP-010,Helix Lab Supplies,indirect,12836.39,USD,PO-2026-010164,2026-06-17,0.2957,0.0833,0.2689,0.8983,0.9299,0.2477,0.8939,0.41,[],packaging,synthetic_demo
INV-2026-00165,INV-2026-00165,SUP-008,Gridline Utilities,services,10890.98,USD,PO-2026-010165,2026-06-18,0.1544,0.1938,0.2243,0.8338,0.8873,0.4074,0.8036,0.2101,[],consulting hours,synthetic_demo
INV-2026-00166,INV-2026-00166,SUP-003,Northstar Packaging,direct_materials,4584.75,USD,PO-2026-010166,2026-06-19,0.215,0.1331,0.1526,0.8419,0.9298,0.4704,0.8857,0.2205,[],industrial chemicals,synthetic_demo
INV-2026-00167,INV-2026-00167,SUP-005,Yangtze Raw Materials,direct_materials,34626.19,USD,PO-2026-010167,2026-06-20,0.1234,0.0761,0.4954,0.9178,0.8716,0.4926,0.6959,0.3483,[],steel coil,synthetic_demo
INV-2026-00168,INV-2026-00168,SUP-009,Rhine-Stahl Metals,direct_materials,32266.07,USD,PO-2026-010168,2026-06-21,0.1388,0.1714,0.4462,0.8854,0.8485,0.4669,0.7724,0.3397,[],aluminum billet,synthetic_demo
INV-2026-00169,INV-2026-00169,SUP-004,Novatek IT Services,services,25562.55,USD,PO-2026-010169,2026-06-22,0.2181,0.3257,0.1856,0.8381,0.859,0.1978,0.7478,0.1888,[],consulting hours,synthetic_demo
INV-2026-00170,INV-2026-00170,SUP-003,Northstar Packaging,direct_materials,3842.45,USD,PO-2026-010170,2026-06-23,0.3191,0.0949,0.3585,0.7265,0.7871,0.4066,0.8772,0.2319,[],resin,synthetic_demo
INV-2026-00171,INV-2026-00171,SUP-008,Gridline Utilities,indirect,33826.42,USD,PO-2026-010171,2026-06-24,0.1231,0.0896,0.1893,0.8532,0.813,0.4336,0.8803,0.2117,[],utilities,synthetic_demo
INV-2026-00172,INV-2026-00172,SUP-002,Pacifica Logistics,logistics,24139.59,USD,PO-2026-010172,2026-06-25,0.2281,0.0962,0.4028,0.9228,0.909,0.3899,0.7422,0.2423,[],truckload freight,synthetic_demo
INV-2026-00173,INV-2026-00173,SUP-001,Aster Industrial Chemicals,direct_materials,34586.23,USD,PO-2026-010173,2026-06-26,0.33,0.2504,0.4696,0.8574,0.8723,0.4865,0.7411,0.5383,[],aluminum billet,synthetic_demo
INV-2026-00174,INV-2026-00174,SUP-006,Meridian Office Services,indirect,1909.5,USD,PO-2026-010174,2026-06-27,0.0995,0.1519,0.1791,0.9087,0.9383,0.3364,0.8235,0.3753,[],utilities,synthetic_demo
INV-2026-00175,INV-2026-00175,SUP-008,Gridline Utilities,indirect,11648.98,USD,PO-2026-010175,2026-06-28,0.1968,0.1904,0.3431,0.8709,0.9701,0.3339,0.8364,0.1986,[],packaging,synthetic_demo
INV-2026-00176,INV-2026-00176,SUP-009,Rhine-Stahl Metals,direct_materials,38228.44,USD,PO-2026-010176,2026-06-29,0.3478,0.1234,0.4826,0.9526,0.9059,0.6968,0.7955,0.3697,[],resin,synthetic_demo
INV-2026-00177,INV-2026-00177,SUP-002,Pacifica Logistics,logistics,7508.74,USD,PO-2026-010177,2026-06-30,0.168,0.3826,0.331,0.8978,0.9403,0.2502,0.665,0.242,[],fuel surcharge,synthetic_demo
INV-2026-00178,INV-2026-00178,SUP-006,Meridian Office Services,indirect,3004.42,USD,PO-2026-010178,2026-07-01,0.1398,0.2235,0.2502,0.8734,0.8356,0.2392,0.708,0.1764,[],utilities,synthetic_demo
INV-2026-00179,INV-2026-00179,SUP-005,Yangtze Raw Materials,direct_materials,81981.52,USD,PO-2026-010179,2026-07-02,0.174,0.2361,0.6138,0.8834,0.7954,0.6124,0.7634,0.2722,[],steel coil,synthetic_demo
INV-2026-00180,INV-2026-00180,SUP-008,Gridline Utilities,services,28953.01,USD,PO-2026-010180,2026-07-03,0.1,0.1468,0.2357,0.7544,0.9256,0.4506,0.7817,0.4299,[],cloud capacity,synthetic_demo
INV-2026-00181,INV-2026-00181,SUP-004,Novatek IT Services,services,23069.93,USD,PO-2026-010181,2026-07-04,0.1395,0.164,0.3617,0.8657,0.8691,0.19,0.7258,0.132,[],facilities services,synthetic_demo
INV-2026-00182,INV-2026-00182,SUP-003,Northstar Packaging,direct_materials,5606.53,USD,PO-2026-010182,2026-07-05,0.2641,0.1391,0.3074,0.9168,0.7055,0.4596,0.7988,0.424,"[{""type"":""compliance_flag"",""severity"":""medium"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",steel coil,synthetic_demo
INV-2026-00183,INV-2026-00183,SUP-005,Yangtze Raw Materials,direct_materials,25964.9,USD,PO-2026-010183,2026-07-06,0.2585,0.0626,0.5089,0.9302,0.9324,0.4068,0.8256,0.3864,[],resin,synthetic_demo
INV-2026-00184,INV-2026-00184,SUP-004,Novatek IT Services,services,30354.95,USD,PO-2026-010184,2026-07-07,0.3868,0.1185,0.4243,0.8199,0.9031,0.3921,0.7876,0.3907,[],consulting hours,synthetic_demo
INV-2026-00185,INV-2026-00185,SUP-002,Pacifica Logistics,logistics,7381.23,USD,PO-2026-010185,2026-07-08,0.3028,0.1072,0.4944,0.8616,0.875,0.5431,0.6656,0.3276,[],pallets,synthetic_demo
INV-2026-00186,INV-2026-00186,SUP-002,Pacifica Logistics,logistics,10128.98,USD,PO-2026-010186,2026-07-09,0.2259,0.212,0.4157,0.9032,0.8513,0.4562,0.5716,0.5008,[],fuel surcharge,synthetic_demo
INV-2026-00187,INV-2026-00187,SUP-005,Yangtze Raw Materials,direct_materials,45368.56,USD,PO-2026-010187,2026-07-10,0.2257,0.1872,0.5571,0.8671,0.8875,0.7137,0.854,0.5187,[],industrial chemicals,synthetic_demo
INV-2026-00188,INV-2026-00188,SUP-002,Pacifica Logistics,logistics,10679.48,USD,PO-2026-010188,2026-07-11,0.4745,0.0899,0.4108,0.8101,0.8646,0.3664,0.8256,0.3234,[],fuel surcharge,synthetic_demo
INV-2026-00189,INV-2026-00189,SUP-008,Gridline Utilities,services,30808.59,USD,PO-2026-010189,2026-07-12,0.1592,0.084,0.235,0.8169,0.8597,0.5713,0.7598,0.2036,[],cloud capacity,synthetic_demo
INV-2026-00190,INV-2026-00190,SUP-003,Northstar Packaging,direct_materials,4083.46,USD,PO-2026-010190,2026-07-13,0.1757,0.0759,0.2894,0.6966,0.8727,0.4795,0.8843,0.3665,[],industrial chemicals,synthetic_demo
INV-2026-00191,INV-2026-00191,SUP-006,Meridian Office Services,services,2993.21,USD,PO-2026-010191,2026-07-14,0.4995,0.1183,0.3226,0.8448,0.8723,0.3078,0.8054,0.2578,[],managed services,synthetic_demo
INV-2026-00192,INV-2026-00192,SUP-002,Pacifica Logistics,logistics,15059.3,USD,PO-2026-010192,2026-07-15,0.2236,0.1618,0.354,0.9064,0.8749,0.6516,0.8371,0.3263,[],ocean freight,synthetic_demo
INV-2026-00193,INV-2026-00193,SUP-001,Aster Industrial Chemicals,direct_materials,28320.55,USD,PO-2026-010193,2026-07-16,0.2941,0.1206,0.5659,0.9409,0.9283,0.3228,0.8606,0.2578,[],aluminum billet,synthetic_demo
INV-2026-00194,INV-2026-00194,SUP-002,Pacifica Logistics,logistics,14515.39,USD,PO-2026-010194,2026-07-17,0.2036,0.0554,0.5739,0.9064,0.8777,0.3861,0.7757,0.4175,[],fuel surcharge,synthetic_demo
INV-2026-00195,INV-2026-00195,SUP-008,Gridline Utilities,indirect,14704.29,USD,PO-2026-010195,2026-07-18,0.1318,0.2399,0.2652,0.843,0.9435,0.148,0.785,0.2592,[],utilities,synthetic_demo
INV-2026-00196,INV-2026-00196,SUP-004,Novatek IT Services,services,9504.68,USD,PO-2026-010196,2026-07-19,0.1708,0.2703,0.1178,0.7983,0.9108,0.2037,0.8734,0.3545,[],managed services,synthetic_demo
INV-2026-00197,INV-2026-00197,SUP-001,Aster Industrial Chemicals,direct_materials,25906.93,USD,PO-2026-010197,2026-07-20,0.1697,0.0621,0.7048,0.9092,0.9502,0.5818,0.728,0.2848,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-00198,INV-2026-00198,SUP-010,Helix Lab Supplies,mro,6317.87,USD,PO-2026-010198,2026-07-21,0.2199,0.239,0.2777,0.7778,0.7842,0.3655,0.7722,0.1954,[],lab consumables,synthetic_demo
INV-2026-00199,INV-2026-00199,SUP-004,Novatek IT Services,services,22683.99,USD,PO-2026-010199,2026-07-22,0.1962,0.3587,0.338,0.8801,0.8684,0.1801,0.8053,0.2367,[],managed services,synthetic_demo
INV-2026-00200,INV-2026-00200,SUP-009,Rhine-Stahl Metals,direct_materials,43823.98,USD,PO-2026-010200,2026-07-23,0.3065,0.1172,0.58,0.8884,0.8944,0.659,0.7799,0.448,[],aluminum billet,synthetic_demo
INV-2026-00201,INV-2026-00201,SUP-008,Gridline Utilities,services,27830.85,USD,PO-2026-010201,2026-07-24,0.2285,0.3569,0.224,0.8793,0.9253,0.4119,0.8127,0.2893,[],facilities services,synthetic_demo
INV-2026-00202,INV-2026-00202,SUP-003,Northstar Packaging,direct_materials,5733.62,USD,PO-2026-010202,2026-07-25,0.2674,0.2377,0.3394,0.9316,0.9285,0.6883,0.7536,0.3333,[],industrial chemicals,synthetic_demo
INV-2026-00203,INV-2026-00203,SUP-002,Pacifica Logistics,logistics,3813.93,USD,PO-2026-010203,2026-07-26,0.2576,0.1766,0.3501,0.8688,0.9496,0.4649,0.5986,0.4315,[],truckload freight,synthetic_demo
INV-2026-00204,INV-2026-00204,SUP-009,Rhine-Stahl Metals,direct_materials,38232.62,USD,PO-2026-010204,2026-07-27,0.2886,0.1977,0.5685,0.8203,0.9386,0.7114,0.8489,0.233,[],industrial chemicals,synthetic_demo
INV-2026-00205,INV-2026-00205,SUP-001,Aster Industrial Chemicals,direct_materials,12382.69,USD,PO-2026-010205,2026-07-28,0.1511,0.1783,0.4219,0.9305,0.8743,0.3556,0.8684,0.3294,[],resin,synthetic_demo
INV-2026-00206,INV-2026-00206,SUP-006,Meridian Office Services,indirect,2006.26,USD,PO-2026-010206,2026-07-29,0.1321,0.0828,0.1823,0.804,0.9469,0.239,0.782,0.1536,[],packaging,synthetic_demo
INV-2026-00207,INV-2026-00207,SUP-005,Yangtze Raw Materials,direct_materials,30658.75,USD,PO-2026-010207,2026-07-30,0.3153,0.1307,0.5881,0.9356,0.8639,0.7088,0.7491,0.4497,[],aluminum billet,synthetic_demo
INV-2026-00208,INV-2026-00208,SUP-010,Helix Lab Supplies,indirect,9572.38,USD,PO-2026-010208,2026-07-31,0.1871,0.1346,0.3835,0.8806,0.9075,0.5073,0.9209,0.3397,[],utilities,synthetic_demo
INV-2026-00209,INV-2026-00209,SUP-003,Northstar Packaging,indirect,5167.81,USD,PO-2026-010209,2026-08-01,0.2003,0.1513,0.3103,0.8255,0.9555,0.5437,0.7312,0.2833,[],office supplies,synthetic_demo
INV-2026-00210,INV-2026-00210,SUP-010,Helix Lab Supplies,mro,5147.7,USD,PO-2026-010210,2026-08-02,0.2092,0.1213,0.2857,0.9015,0.8817,0.2885,0.8614,0.2966,[],lab consumables,synthetic_demo
INV-2026-00211,INV-2026-00211,SUP-004,Novatek IT Services,services,25376.29,USD,PO-2026-010211,2026-08-03,0.1332,0.4197,0.3714,0.831,0.8569,0.3838,0.804,0.255,[],consulting hours,synthetic_demo
